transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
1050,2025-02-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,167549.0,Transfer Bank
1051,2025-11-19,Ojek online,Transportasi,Pengeluaran,20008.0,Transfer Bank
1052,2025-03-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,93850.0,E-Wallet
1053,2024-06-18,Service AC kos,Tempat Tinggal,Pengeluaran,50827.0,Tunai
1054,2026-04-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,285757.0,Transfer Bank
1055,2024-12-01,Service AC kos,Tempat Tinggal,Pengeluaran,51153.0,E-Wallet
1056,2026-04-11,Gaji bulanan,Gaji,Pemasukan,6037248.0,Transfer Bank
1057,2024-12-04,Bonus,Pembayaran Langganan,Pemasukan,1076573.0,Transfer Bank
1058,2025-10-02,Gaji bulanan,Gaji,Pemasukan,6158184.0,Kartu Debit
3509,2024-06-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,267310.0,Kartu Debit
1060,2026-03-25,Bonus,Gaji,Pemasukan,2215043.0,Transfer Bank
1061,2024-10-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,251513.0,Transfer Bank
1062,2024-11-26,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51101.0,E-Wallet
1063,2024-10-16,Gaji bulanan,Gaji,Pemasukan,6306173.0,Kartu Debit
1064,2025-06-19,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,97514.0,Kartu Debit
1065,2026-01-25,Liburan,Hiburan,Pengeluaran,388689.0,Kartu Debit
1066,2025-09-06,Gaji,Gaji,Pemasukan,6118817.0,Kartu Debit
1067,2024-11-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,238391.0,Transfer Bank
1068,2025-06-10,Jajan,Makanan & Minuman,Pengeluaran,56836.0,Tunai
1069,2025-09-04,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50384.0,Kartu Debit
1070,2025-10-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128577.0,Kartu Debit
1071,2024-09-13,Pulsa prabayar,Pulsa & Internet,Pengeluaran,138851.0,Kartu Debit
1072,2025-06-11,Bonus,Gaji,Pemasukan,1829902.0,E-Wallet
1073,2024-09-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,262057.0,E-Wallet
1074,2025-05-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,57195.0,E-Wallet
1075,2024-05-30,Bonus,Gaji,Pemasukan,1632348.0,Kartu Debit
1077,2026-03-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,191358.0,E-Wallet
1078,2025-01-19,Gaji bulanan,Gaji,Pemasukan,6179198.0,E-Wallet
1079,2026-02-09,Makan malam restoran,Makanan & Minuman,Pengeluaran,328748.0,Tunai
1080,2025-07-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,273195.0,Kartu Debit
1081,2025-03-25,Gaji bulanan,Gaji,Pemasukan,6168930.0,Kartu Debit
1082,2024-07-21,Kopi,Makanan & Minuman,Pengeluaran,66447.0,Kartu Debit
1083,2024-08-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,216040.0,E-Wallet
1084,2024-09-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,176011.0,Transfer Bank
1085,2025-03-08,Ojek online,Transportasi,Pengeluaran,68165.0,Kartu Debit
1086,2025-05-15,Taksi,Transportasi,Pengeluaran,55374.0,Kartu Debit
1087,2026-01-29,Service AC kos,Tempat Tinggal,Pengeluaran,51841.0,E-Wallet
1088,2026-04-04,Gaji bulanan,Gaji,Pemasukan,6484544.0,Kartu Debit
1089,2024-12-19,Gaji bulanan,Gaji,Pemasukan,6093185.0,Transfer Bank
1090,2024-06-15,Netflix,Pembayaran Langganan,Pengeluaran,21277.0,E-Wallet
1091,2024-08-13,Gaji bulanan,Gaji,Pemasukan,6027155.0,E-Wallet
1092,2026-04-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,110182.0,Transfer Bank
1093,2024-11-11,Makan malam restoran,Makanan & Minuman,Pengeluaran,607402.0,Kartu Kredit
1094,2024-12-02,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,237620.0,Transfer Bank
1095,2025-11-05,Bonus,Gaji,Pemasukan,2255659.0,Transfer Bank
1096,2024-11-20,Paket data,Pulsa & Internet,Pengeluaran,78359.0,Kartu Kredit
1097,2024-09-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,275260.0,Kartu Debit
1098,2025-03-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,244918.0,Kartu Debit
1099,2026-01-03,Bayar kos,Tempat Tinggal,Pengeluaran,812860.0,Tunai
1100,2025-11-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,89887.0,Transfer Bank
1101,2025-06-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,67924.0,Transfer Bank
1102,2025-08-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,76435.0,Kartu Debit
1103,2024-12-13,Pakaian baru,Belanja Bulanan,Pengeluaran,457345.0,Tunai
1104,2025-02-12,Bonus,Gaji,Pemasukan,2466837.0,Kartu Debit
1105,2024-07-24,Langganan streaming,Hiburan,Pengeluaran,44644.0,E-Wallet
1106,2025-05-31,Bonus,Gaji,Pemasukan,1792742.0,Kartu Debit
1107,2024-06-07,Gaji bulanan,Gaji,Pemasukan,6048296.0,E-Wallet
1108,2026-05-24,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,462624.0,Kartu Kredit
1109,2026-05-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,152421.0,Kartu Debit
1110,2026-03-08,Gaji bulanan,Gaji,Pemasukan,6272954.0,Kartu Debit
1111,2026-04-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,266633.0,E-Wallet
1112,2025-11-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,67628.0,E-Wallet
1113,2024-11-07,Gaji bulanan,Gaji,Pemasukan,6355374.0,Kartu Debit
1114,2025-02-27,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,173590.0,E-Wallet
1115,2025-01-31,Bonus,Gaji,Pemasukan,1964032.0,Kartu Debit
1116,2025-04-10,Netflix,Pembayaran Langganan,Pengeluaran,21710.0,Transfer Bank
1117,2026-01-07,Langganan streaming,Hiburan,Pengeluaran,44533.0,Kartu Debit
1118,2025-06-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,184446.0,Transfer Bank
1119,2025-08-10,Kopi,Makanan & Minuman,Pengeluaran,48616.0,Tunai
1120,2026-01-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,56926.0,E-Wallet
1121,2025-12-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,228495.0,E-Wallet
1122,2025-03-04,Gaji bulanan,Gaji,Pemasukan,6230416.0,E-Wallet
1123,2024-10-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,61178.0,Kartu Debit
1124,2026-04-13,Tagihan internet,Pulsa & Internet,Pengeluaran,123275.0,Kartu Debit
1125,2024-10-30,Service AC kos,Tempat Tinggal,Pengeluaran,51759.0,E-Wallet
1126,2025-04-01,Gaji bulanan,Gaji,Pemasukan,6241510.0,E-Wallet
1127,2024-09-24,Bensin,Transportasi,Pengeluaran,60326.0,Kartu Debit
1128,2025-06-08,Gaji bulanan,Gaji,Pemasukan,6166930.0,Transfer Bank
1129,2024-11-29,Tiket bioskop,Hiburan,Pengeluaran,49372.0,Transfer Bank
1130,2024-05-29,Belanja dapur,Makanan & Minuman,Pengeluaran,401422.0,Transfer Bank
1131,2025-09-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,109231.0,Kartu Debit
1132,2026-01-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,88777.0,E-Wallet
1133,2026-04-08,Bonus,Gaji,Pemasukan,1991852.0,Kartu Debit
1134,2024-07-27,Makan malam restoran,Makanan & Minuman,Pengeluaran,616127.0,Transfer Bank
1135,2025-08-12,Makan malam restoran,Makanan & Minuman,Pengeluaran,254012.0,Tunai
1136,2025-02-04,Gaji bulanan,Gaji,Pemasukan,6132049.0,Kartu Debit
1137,2025-05-10,Bayar kos,Tempat Tinggal,Pengeluaran,858781.0,Kartu Debit
1138,2024-11-14,Liburan,Hiburan,Pengeluaran,469892.0,Transfer Bank
1139,2025-05-21,Spotify Premium,Pembayaran Langganan,Pengeluaran,21503.0,Kartu Debit
1140,2025-10-05,Gaji bulanan,Gaji,Pemasukan,6174569.0,E-Wallet
1141,2025-05-25,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,447658.0,Transfer Bank
1142,2025-01-05,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,213168.0,E-Wallet
1143,2025-04-19,Pakaian baru,Belanja Bulanan,Pengeluaran,257711.0,Transfer Bank
1144,2024-09-24,Liburan,Hiburan,Pengeluaran,427347.0,Kartu Kredit
1145,2025-07-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,91587.0,Transfer Bank
1146,2025-09-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,86695.0,E-Wallet
1147,2026-04-15,Bonus,Gaji,Pemasukan,1170264.0,Kartu Debit
1148,2025-06-26,Bonus,Gaji,Pemasukan,1763269.0,Transfer Bank
1149,2026-04-14,Pulsa prabayar,Pulsa & Internet,Pengeluaran,66765.0,E-Wallet
1150,2025-08-15,Tagihan internet,Pulsa & Internet,Pengeluaran,124733.0,Transfer Bank
1151,2025-02-18,Beli makan siang,Makanan & Minuman,Pengeluaran,37717.0,Kartu Debit
1152,2024-10-28,Gaji bulanan,Gaji,Pemasukan,6265652.0,E-Wallet
1153,2024-09-03,Taksi,Transportasi,Pengeluaran,92993.0,Transfer Bank
1154,2025-03-01,Gaji bulanan,Gaji,Pemasukan,6358900.0,E-Wallet
1155,2026-05-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,101236.0,Transfer Bank
1156,2025-03-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,265576.0,E-Wallet
1157,2024-07-19,Kopi,Pembayaran Langganan,Pengeluaran,33318.0,Kartu Kredit
1158,2026-03-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51979.0,Transfer Bank
1159,2025-12-31,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,417939.0,E-Wallet
1160,2025-11-28,Pakaian baru,Belanja Bulanan,Pengeluaran,357474.0,Tunai
1161,2025-12-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,75857.0,Kartu Debit
1162,2025-05-20,Tagihan internet,Pulsa & Internet,Pengeluaran,128885.0,Transfer Bank
1163,2024-08-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,215444.0,E-Wallet
1164,2025-12-05,Spotify Premium,Pembayaran Langganan,Pengeluaran,29524.0,Kartu Debit
1165,2026-03-11,Gaji bulanan,Gaji,Pemasukan,6135953.0,E-Wallet
1166,2025-09-22,Konser,Hiburan,Pengeluaran,356713.0,E-Wallet
1167,2025-01-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,231029.0,Transfer Bank
1168,2025-07-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,57994.0,E-Wallet
1169,2025-05-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,212682.0,Kartu Debit
1170,2025-12-08,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51713.0,Transfer Bank
1171,2026-03-01,Bonus,Pembayaran Langganan,Pemasukan,2061694.0,Kartu Debit
1172,2024-10-19,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50961.0,Tunai
1173,2025-05-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,273046.0,E-Wallet
1174,2025-12-02,Gaji bulanan,Gaji,Pemasukan,6050805.0,Transfer Bank
1175,2025-05-23,Service AC kos,Tempat Tinggal,Pengeluaran,50498.0,Tunai
1176,2024-06-01,Gaji bulanan,Gaji,Pemasukan,6341134.0,E-Wallet
1177,2024-12-05,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50392.0,Tunai
1178,2024-11-27,Taksi,Transportasi,Pengeluaran,27639.0,Tunai
1179,2025-11-02,Gym membership,Pembayaran Langganan,Pengeluaran,200772.0,Kartu Debit
1180,2024-05-28,Tagihan internet,Pulsa & Internet,Pengeluaran,114530.0,E-Wallet
1181,2024-12-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,193885.0,E-Wallet
1182,2026-01-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,297050.0,E-Wallet
1183,2024-12-24,Pakaian baru,Belanja Bulanan,Pengeluaran,443445.0,Transfer Bank
1185,2025-08-12,Pulsa prabayar,Pulsa & Internet,Pengeluaran,81296.0,E-Wallet
1186,2024-08-16,Bayar kos,Tempat Tinggal,Pengeluaran,961735.0,Kartu Debit
1187,2025-10-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,139042.0,Transfer Bank
1188,2025-01-26,Gaji bulanan,Gaji,Pemasukan,6313862.0,Kartu Debit
1189,2024-06-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,171552.0,Kartu Debit
1190,2026-03-15,Bayar kos,Gaji,Pengeluaran,986605.0,Kartu Debit
1191,2026-03-07,Beli makan siang,Makanan & Minuman,Pengeluaran,86605.0,Tunai
1192,2024-09-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,212074.0,Kartu Debit
1193,2025-06-23,Pakaian baru,Belanja Bulanan,Pengeluaran,488494.0,Tunai
1194,2025-05-19,Paket data,Pulsa & Internet,Pengeluaran,117500.0,E-Wallet
1195,2026-04-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,282642.0,E-Wallet
1196,2024-06-19,Netflix,Pembayaran Langganan,Pengeluaran,22706.0,Kartu Kredit
1197,2024-12-04,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50761.0,Kartu Debit
1198,2026-02-03,Beli makan siang,Makanan & Minuman,Pengeluaran,186673.0,Kartu Debit
1199,2024-07-18,Bonus,Gaji,Pemasukan,2736875.0,Kartu Debit
1200,2025-06-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,63712.0,E-Wallet
1201,2025-09-19,Belanja dapur,Makanan & Minuman,Pengeluaran,315320.0,Kartu Debit
1202,2026-05-05,Gym membership,Pembayaran Langganan,Pengeluaran,200130.0,Kartu Kredit
1203,2024-07-21,Bonus,Gaji,Pemasukan,2133560.0,Kartu Debit
1204,2025-03-05,Bonus,Gaji,Pemasukan,2795619.0,Kartu Debit
1205,2026-01-29,Gaji bulanan,Hiburan,Pemasukan,6328443.0,Transfer Bank
1206,2025-04-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,95667.0,Transfer Bank
1207,2025-02-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,235231.0,E-Wallet
1208,2025-06-02,Gaji bulanan,Gaji,Pemasukan,6184946.0,Kartu Debit
1209,2024-08-10,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50114.0,E-Wallet
1210,2025-11-23,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50077.0,E-Wallet
1211,2024-11-20,Bonus,Gaji,Pemasukan,2849710.0,Kartu Debit
1212,2025-05-04,Kopi,Makanan & Minuman,Pengeluaran,35776.0,Tunai
1213,2026-04-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,282461.0,Transfer Bank
1214,2025-07-15,Gaji bulanan,Gaji,Pemasukan,6313007.0,E-Wallet
1215,2026-02-27,Tiket bioskop,Hiburan,Pengeluaran,39509.0,Transfer Bank
1216,2025-08-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,148451.0,Transfer Bank
1217,2025-04-28,Beli makan siang,Makanan & Minuman,Pengeluaran,196663.0,Kartu Debit
1218,2024-12-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,90048.0,Transfer Bank
1219,2024-07-28,Bonus,Gaji,Pemasukan,1114840.0,E-Wallet
1220,2025-11-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,99558.0,Transfer Bank
1221,2024-09-05,Makan malam restoran,Makanan & Minuman,Pengeluaran,342491.0,E-Wallet
1222,2024-09-09,Transfer teman,Transfer Teman/Keluarga,Pemasukan,57906.0,E-Wallet
1223,2024-10-05,Bonus,Gaji,Pemasukan,2762738.0,Transfer Bank
1224,2025-10-05,Belanja dapur,Makanan & Minuman,Pengeluaran,536016.0,Transfer Bank
1225,2024-11-03,Pulsa & Internet,Pulsa & Internet,Pengeluaran,133693.0,Transfer Bank
1226,2025-04-10,Gym membership,Pembayaran Langganan,Pengeluaran,200400.0,Kartu Debit
1227,2025-08-03,Bonus,Gaji,Pemasukan,2543158.0,Kartu Debit
1228,2025-01-09,Gaji bulanan,Gaji,Pemasukan,6411824.0,Kartu Debit
1229,2025-11-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,233955.0,Kartu Debit
1230,2024-07-17,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,223267.0,Kartu Kredit
1231,2026-03-29,Service AC kos,Tempat Tinggal,Pengeluaran,50523.0,Kartu Debit
1233,2025-08-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,86019.0,Transfer Bank
1234,2024-12-08,Taksi,Transportasi,Pengeluaran,94880.0,E-Wallet
1235,2026-05-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,292968.0,Transfer Bank
1236,2025-11-23,Bonus,Gaji,Pemasukan,1738892.0,Transfer Bank
1237,2025-01-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,155312.0,E-Wallet
1238,2024-12-08,Gaji bulanan,Gaji,Pemasukan,6301840.0,Transfer Bank
1239,2025-02-02,Bonus,Gaji,Pemasukan,1756159.0,Lainnya
1240,2025-06-27,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,238982.0,E-Wallet
1241,2026-01-21,Ojek online,Transportasi,Pengeluaran,73994.0,Kartu Debit
1242,2025-09-13,Gaji bulanan,Gaji,Pemasukan,6184645.0,Kartu Debit
1243,2025-08-08,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,93777.0,Transfer Bank
1244,2025-03-24,Beli makan siang,Makanan & Minuman,Pengeluaran,88091.0,Kartu Kredit
1245,2025-04-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,290997.0,Kartu Debit
1246,2025-05-09,Tagihan internet,Pulsa & Internet,Pengeluaran,67212.0,Kartu Debit
1247,2024-06-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,96215.0,Transfer Bank
1249,2024-12-28,Beli makan siang,Makanan & Minuman,Pengeluaran,45126.0,Kartu Debit
1250,2024-07-03,Bonus,Gaji,Pemasukan,1044996.0,Kartu Debit
1251,2026-02-04,Bonus,Gaji,Pemasukan,1449458.0,Transfer Bank
1252,2024-09-11,Tagihan internet,Pulsa & Internet,Pengeluaran,100919.0,Transfer Bank
1253,2025-01-13,Pakaian baru,Belanja Bulanan,Pengeluaran,239844.0,Tunai
1254,2025-02-12,Bonus,Pembayaran Langganan,Pemasukan,1629756.0,Transfer Bank
1255,2026-04-27,Netflix,Pembayaran Langganan,Pengeluaran,20379.0,E-Wallet
1256,2025-09-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,149447.0,Kartu Debit
1257,2025-03-16,Bonus,Gaji,Pemasukan,1942133.0,Transfer Bank
1258,2025-12-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,180987.0,Kartu Debit
1259,2025-08-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,111246.0,E-Wallet
1260,2025-11-10,Bonus,Gaji,Pemasukan,1028130.0,Transfer Bank
1262,2025-02-25,Liburan,Hiburan,Pengeluaran,464506.0,Kartu Kredit
1263,2024-06-25,Paket data,Pulsa & Internet,Pengeluaran,95694.0,Kartu Kredit
1264,2026-05-08,Kopi,Makanan & Minuman,Pengeluaran,68800.0,Tunai
1266,2024-09-17,Ojek online,Transportasi,Pengeluaran,74169.0,E-Wallet
1267,2025-02-14,Bonus,Gaji,Pemasukan,2371080.0,Kartu Debit
1268,2025-06-18,Bonus,Gaji,Pemasukan,1381468.0,Kartu Debit
1269,2026-02-16,Tiket KRL,Hiburan,Pengeluaran,98783.0,Transfer Bank
1270,2026-01-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,186158.0,E-Wallet
1271,2025-05-23,Jajan,Makanan & Minuman,Pengeluaran,10206.0,Kartu Debit
1272,2025-02-24,Tagihan internet,Pulsa & Internet,Pengeluaran,95852.0,Transfer Bank
1273,2026-01-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,102455.0,E-Wallet
1274,2026-01-14,Belanja dapur,Makanan & Minuman,Pengeluaran,423039.0,Tunai
1275,2025-04-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,118562.0,Transfer Bank
1276,2025-07-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,247760.0,E-Wallet
1277,2025-05-21,Pakaian baru,Belanja Bulanan,Pengeluaran,383392.0,Kartu Kredit
1278,2024-08-25,Bayar kos,Tempat Tinggal,Pengeluaran,809899.0,E-Wallet
1279,2024-09-07,Beli makan siang,Makanan & Minuman,Pengeluaran,68329.0,Kartu Debit
1280,2026-01-22,Gaji bulanan,Hiburan,Pemasukan,6209051.0,E-Wallet
1282,2025-10-20,Paket data,Pulsa & Internet,Pengeluaran,86515.0,Kartu Kredit
1283,2025-07-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,117384.0,Kartu Debit
1284,2025-01-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,54919.0,Kartu Debit
1285,2025-06-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,228911.0,Transfer Bank
1286,2025-02-22,Ojek online,Transportasi,Pengeluaran,60126.0,Transfer Bank
1287,2024-08-21,Spotify Premium,Pembayaran Langganan,Pengeluaran,26992.0,Kartu Debit
1288,2025-05-25,Gym membership,Pembayaran Langganan,Pengeluaran,200463.0,Transfer Bank
1289,2025-11-10,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,198919.0,Transfer Bank
1290,2026-04-06,Bonus,Gaji,Pemasukan,2451347.0,Kartu Debit
1291,2024-10-14,Spotify Premium,Pembayaran Langganan,Pengeluaran,28481.0,E-Wallet
1292,2025-06-11,Gaji bulanan,Gaji,Pemasukan,6344871.0,Transfer Bank
1293,2026-05-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,162442.0,Transfer Bank
1294,2024-06-14,Pakaian baru,Belanja Bulanan,Pengeluaran,324050.0,Tunai
1295,2024-06-05,Bensin,Transportasi,Pengeluaran,80165.0,Transfer Bank
1296,2025-07-22,Bayar kos,Tempat Tinggal,Pengeluaran,804050.0,Tunai
1297,2025-01-24,Gaji bulanan,Gaji,Pemasukan,6301178.0,E-Wallet
1298,2026-02-19,Netflix,Pembayaran Langganan,Pengeluaran,24667.0,E-Wallet
1299,2025-05-29,Ojek online,Transportasi,Pengeluaran,46592.0,E-Wallet
1300,2026-01-02,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,273250.0,E-Wallet
1301,2025-12-05,Jajan,Makanan & Minuman,Pengeluaran,10684.0,Kartu Kredit
1302,2024-06-18,Tiket KRL,Transportasi,Pengeluaran,56740.0,Transfer Bank
1303,2024-07-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,62562.0,E-Wallet
1304,2025-10-20,Gaji bulanan,Gaji,Pemasukan,6456216.0,Transfer Bank
1305,2026-01-11,Liburan,Hiburan,Pengeluaran,449859.0,Kartu Kredit
1306,2025-04-26,Bensin,Transportasi,Pengeluaran,96830.0,Tunai
1307,2026-03-19,Tiket bioskop,Hiburan,Pengeluaran,44718.0,E-Wallet
1308,2026-03-03,Pakaian baru,Belanja Bulanan,Pengeluaran,230486.0,Kartu Kredit
1309,2026-03-06,Bonus,Pembayaran Langganan,Pemasukan,2496745.0,Transfer Bank
1310,2025-08-17,Gaji bulanan,Gaji,Pemasukan,6252400.0,E-Wallet
1311,2026-03-12,Bonus,Gaji,Pemasukan,2743167.0,E-Wallet
1312,2024-12-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,298900.0,Kartu Debit
1313,2025-08-07,Netflix,Pembayaran Langganan,Pengeluaran,25279.0,Transfer Bank
1314,2025-02-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,290774.0,E-Wallet
1315,2025-06-07,Tagihan internet,Pulsa & Internet,Pengeluaran,90864.0,E-Wallet
1316,2025-11-25,Jajan,Makanan & Minuman,Pengeluaran,46949.0,E-Wallet
1317,2026-04-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,120878.0,E-Wallet
1318,2025-04-04,Gaji bulanan,Hiburan,Pemasukan,6036631.0,Transfer Bank
1319,2025-01-26,Bonus,Gaji,Pemasukan,1910910.0,Transfer Bank
1320,2024-07-19,Konser,Hiburan,Pengeluaran,462665.0,Kartu Kredit
1321,2026-02-19,Langganan streaming,Hiburan,Pengeluaran,48649.0,Kartu Debit
1322,2024-12-12,Tiket KRL,Transportasi,Pengeluaran,79067.0,Kartu Debit
1323,2025-05-25,Netflix,Makanan & Minuman,Pengeluaran,27314.0,E-Wallet
1325,2024-08-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,105224.0,Transfer Bank
1326,2024-07-20,Cloud storage,Pembayaran Langganan,Pengeluaran,50130.0,Kartu Kredit
1327,2025-03-27,Konser,Hiburan,Pengeluaran,338930.0,Transfer Bank
1328,2024-12-18,Kopi,Makanan & Minuman,Pengeluaran,20894.0,Kartu Debit
1329,2024-11-29,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,50871.0,E-Wallet
1330,2025-10-21,Gaji bulanan,Hiburan,Pemasukan,6250644.0,Transfer Bank
1331,2025-11-25,Spotify Premium,Pembayaran Langganan,Pengeluaran,27081.0,E-Wallet
1332,2025-07-10,Gaji bulanan,Gaji,Pemasukan,6202403.0,Transfer Bank
1333,2025-02-14,Bensin,Transportasi,Pengeluaran,61112.0,Kartu Debit
1334,2025-05-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,201806.0,E-Wallet
1335,2025-08-30,Tagihan internet,Pulsa & Internet,Pengeluaran,112387.0,Transfer Bank
1336,2026-03-20,Bonus,Gaji,Pemasukan,2918811.0,Transfer Bank
1337,2024-11-03,Netflix,Pembayaran Langganan,Pengeluaran,23007.0,Transfer Bank
1338,2026-04-10,Gaji bulanan,Gaji,Pemasukan,6483254.0,E-Wallet
1339,2024-10-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226602.0,E-Wallet
1340,2024-09-15,Tiket bioskop,Hiburan,Pengeluaran,42482.0,E-Wallet
1341,2024-11-30,Taksi,Transportasi,Pengeluaran,92323.0,E-Wallet
1342,2024-08-19,Paket data,Pulsa & Internet,Pengeluaran,86382.0,Transfer Bank
1343,2024-12-30,Transfer teman,Transfer Teman/Keluarga,Pemasukan,181500.0,Kartu Debit
1344,2026-04-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,145299.0,E-Wallet
1345,2024-06-27,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,499140.0,Transfer Bank
1346,2025-02-07,Ojek online,Transportasi,Pengeluaran,18104.0,E-Wallet
1347,2025-11-08,Gaji bulanan,Gaji,Pemasukan,6418186.0,E-Wallet
3510,2025-06-27,Bonus,Gaji,Pemasukan,1854560.0,E-Wallet
1349,2024-06-01,Bonus,Gaji,Pemasukan,2364618.0,E-Wallet
1350,2024-06-07,Bayar kos,Gaji,Pengeluaran,846014.0,Tunai
